"start_date","end_date","frequency","months","yield_shock","pfolio_return_delta_shock_unadjusted_by_weighted","pfolio_noncash_weight","pfolio_return_delta_shock","count_of_stocks","bmark_return_delta_shock"
2015-03-31,2017-01-31,"monthly",22,1,0.0182414791423574,0.957081,0.0190594935458518,42,0.036455444425835
2015-03-31,2017-01-31,"weekly",22,1,0.0223406018411549,0.957081,0.0233424358451948,42,0.0339204072631027
2015-03-31,2017-01-31,"daily",22,1,0.0254901195759527,0.957081,0.0266331894332378,42,0.0282350026267603
2015-02-27,2017-01-31,"monthly",23,1,0.029613244532095,0.957081,0.0309412103386182,42,0.0427489272523713
2015-02-27,2017-01-31,"weekly",23,1,0.0186201886988109,0.957081,0.0194551858189755,42,0.0281942582492894
2015-02-27,2017-01-31,"daily",23,1,0.0233508859200715,0.957081,0.0243980247440619,42,0.0258812558745405
2015-01-30,2017-01-31,"monthly",24,1,0.0136585514580895,0.957081,0.0142710506823241,42,0.0237476707352466
2015-01-30,2017-01-31,"weekly",24,1,0.0204155376939684,0.957081,0.021331044805997,42,0.02876484325365
2015-01-30,2017-01-31,"daily",24,1,0.0243129311519498,0.957081,0.0254032115901892,42,0.0264069177182475
2014-12-31,2017-01-31,"monthly",25,1,0.0137593583077609,0.957081,0.0143763780785126,42,0.0238162975599209
2014-12-31,2017-01-31,"weekly",25,1,0.0210650283077393,0.957081,0.0220096609458753,42,0.0292395640215733
2014-12-31,2017-01-31,"daily",25,1,0.0262200655508699,0.957081,0.0273958688458656,42,0.0285172138410463
2014-11-28,2017-01-31,"monthly",26,1,0.0111176665009646,0.957081,0.0116162231837897,42,0.0209762788832268
2014-11-28,2017-01-31,"weekly",26,1,0.0221851132136452,0.957081,0.023179974540969,42,0.0316529346574844
2014-11-28,2017-01-31,"daily",26,1,0.0272795408847933,0.957081,0.0285028549148852,42,0.0299000968146086
2014-10-31,2017-01-31,"monthly",27,1,0.0107761642104527,0.957081,0.0112594066860096,42,0.0211000472979296
2014-10-31,2017-01-31,"weekly",27,1,0.0225527759822802,0.957081,0.0235641246480498,42,0.0319426934471423
2014-10-31,2017-01-31,"daily",27,1,0.0270599961635895,0.957081,0.0282734650082799,42,0.0294491533017658
2014-09-30,2017-01-31,"monthly",28,1,0.0125197041073676,0.957081,0.0130811332660116,42,0.0223589354891304
2014-09-30,2017-01-31,"weekly",28,1,0.0252333868992965,0.957081,0.0263649439277308,42,0.0346201945794687
2014-09-30,2017-01-31,"daily",28,1,0.0282997187098236,0.957081,0.0295687812314982,42,0.0306324861201059
2014-08-29,2017-01-31,"monthly",29,1,0.0128430373829764,0.957081,0.0134189659840456,42,0.0213216584803884
2014-08-29,2017-01-31,"weekly",29,1,0.0260893306221441,0.957081,0.0272592712864889,42,0.0348532353272953
2014-08-29,2017-01-31,"daily",29,1,0.0285546015968719,0.957081,0.0298350939960901,42,0.0307072448106572
2014-07-31,2017-01-31,"monthly",30,1,0.0125744663387456,0.957081,0.0131383512354186,42,0.0212301839291802
2014-07-31,2017-01-31,"weekly",30,1,0.0256101654273169,0.957081,0.026758618578069,42,0.0345205293990496
2014-07-31,2017-01-31,"daily",30,1,0.0283447427578559,0.957081,0.0296158243219287,42,0.0306089639718966
2014-06-30,2017-01-31,"monthly",31,1,0.0123521269528256,0.957081,0.0129060413411463,42,0.0211149416804702
2014-06-30,2017-01-31,"weekly",31,1,0.0264796097901293,0.957081,0.0276670519946893,42,0.0353586865313938
2014-06-30,2017-01-31,"daily",31,1,0.0288026045671664,0.957081,0.0300942183233879,42,0.0310946200386537
2014-05-30,2017-01-31,"monthly",32,1,0.0112047968376579,0.957081,0.0117072607623157,42,0.020407399139165
2014-05-30,2017-01-31,"weekly",32,1,0.0266011951489889,0.957081,0.0277940896841426,42,0.0354867334635552
2014-05-30,2017-01-31,"daily",32,1,0.0285796519063612,0.957081,0.0298612676527496,42,0.0310119399349437
2014-04-30,2017-01-31,"monthly",33,1,0.0116844249267512,0.957081,0.0122083971228675,42,0.0203679256353845
2014-04-30,2017-01-31,"weekly",33,1,0.0266715951661037,0.957081,0.0278676466945887,42,0.0353119422945676
2014-04-30,2017-01-31,"daily",33,1,0.0285764138373169,0.957081,0.0298578843768886,42,0.0307448991574017
2014-03-31,2017-01-31,"monthly",34,1,0.0102374135604115,0.957081,0.0106964964934122,42,0.0192927941573256
2014-03-31,2017-01-31,"weekly",34,1,0.0279225099788984,0.957081,0.0291746570863891,42,0.0365232204331227
2014-03-31,2017-01-31,"daily",34,1,0.0292779539400434,0.957081,0.030590884094495,42,0.0313218990710976
2014-02-28,2017-01-31,"monthly",35,1,0.0102605225782399,0.957081,0.010720641803818,42,0.0193187908905048
2014-02-28,2017-01-31,"weekly",35,1,0.0275850309927777,0.957081,0.0288220443126315,42,0.0359847097338335
2014-02-28,2017-01-31,"daily",35,1,0.030151719691672,0.957081,0.0315038326867548,42,0.0320414683899113
2014-01-31,2017-01-31,"monthly",36,1,0.0117710516633062,0.957081,0.0122989085179898,42,0.0210924483306877
2014-01-31,2017-01-31,"weekly",36,1,0.0277911069260941,0.957081,0.0290373614418154,42,0.0362861902488762
2014-01-31,2017-01-31,"daily",36,1,0.0300699800854661,0.957081,0.031418427578717,42,0.0319265204373172
2013-12-31,2017-01-31,"monthly",37,1,0.0143103309847233,0.957081,0.0149520583782599,42,0.0228996262596194
2013-12-31,2017-01-31,"weekly",37,1,0.0275654194222258,0.957081,0.0288015532877842,42,0.0359294030916282
2013-12-31,2017-01-31,"daily",37,1,0.0306275759947439,0.957081,0.0320010281206542,42,0.0321255155778344
2013-11-29,2017-01-31,"monthly",38,1,0.0171138342600209,0.957081,0.017881280957433,41,0.0252198201428755
2013-11-29,2017-01-31,"weekly",38,1,0.0278628128652357,0.957081,0.0291122829365913,41,0.0362023790646021
2013-11-29,2017-01-31,"daily",38,1,0.0303536231875935,0.957081,0.031714790271245,41,0.0322668459277185
2013-10-31,2017-01-31,"monthly",39,1,0.0169189777272163,0.957081,0.0176776863475676,41,0.0249381276351031
2013-10-31,2017-01-31,"weekly",39,1,0.0280415253441844,0.957081,0.0292990095343909,41,0.0362026276437259
2013-10-31,2017-01-31,"daily",39,1,0.0302593088422875,0.957081,0.0316162465269789,41,0.0318411363882022
2013-09-30,2017-01-31,"monthly",40,1,0.0164736555422976,0.957081,0.017212394292957,41,0.025156145423807
2013-09-30,2017-01-31,"weekly",40,1,0.0270998528318383,0.957081,0.0283151089947855,41,0.0356852211885187
2013-09-30,2017-01-31,"daily",40,1,0.0296613955168924,0.957081,0.030991520589054,41,0.0314681071334421
2013-08-30,2017-01-31,"monthly",41,1,0.0145827273346385,0.957081,0.0152366699732191,41,0.0231815687023555
2013-08-30,2017-01-31,"weekly",41,1,0.0253451598465869,0.957081,0.02648172918132,41,0.0343307747537176
2013-08-30,2017-01-31,"daily",41,1,0.028799015755786,0.957081,0.0300904685766262,41,0.0304373784080449
2013-07-31,2017-01-31,"monthly",42,1,0.0163133410497853,0.957081,0.0170448907143547,41,0.0248774470144655
2013-07-31,2017-01-31,"weekly",42,1,0.0242008232404255,0.957081,0.025286076351349,41,0.0333934476323867
2013-07-31,2017-01-31,"daily",42,1,0.0285324601455221,0.957081,0.0298119596413701,41,0.030027694997698
2013-06-28,2017-01-31,"monthly",43,1,0.017912565273833,0.957081,0.018715829980778,41,0.0241948786782489
2013-06-28,2017-01-31,"weekly",43,1,0.0233054256273536,0.957081,0.0243505258461443,41,0.0319096707360118
2013-06-28,2017-01-31,"daily",43,1,0.0285328197452919,0.957081,0.029812335366904,41,0.0301644538910769
2013-05-31,2017-01-31,"monthly",44,1,0.0270291720649471,0.957081,0.0282412586447198,41,0.032650171878339
2013-05-31,2017-01-31,"weekly",44,1,0.0232047269953461,0.957081,0.0242453115204942,41,0.0309163435098763
2013-05-31,2017-01-31,"daily",44,1,0.0275410894783569,0.957081,0.0287761323005648,41,0.0291261175355909
2013-04-30,2017-01-31,"monthly",45,1,0.0259104358338211,0.957081,0.0270723542038982,41,0.030486181980828
2013-04-30,2017-01-31,"weekly",45,1,0.0257098321501905,0.957081,0.026862754720019,41,0.0333660010799274
2013-04-30,2017-01-31,"daily",45,1,0.0277370753218513,0.957081,0.0289809068635271,41,0.0296407765816726
2013-03-29,2017-01-31,"monthly",46,1,0.0259062062270632,0.957081,0.0270679349261591,41,0.0306540406930233
2013-03-29,2017-01-31,"weekly",46,1,0.0256643001799047,0.957081,0.0268151809302501,41,0.0329769503631179
