"start_date","end_date","frequency","months","yield_shock","pfolio_return_delta_shock_unadjusted_by_weighted","pfolio_noncash_weight","pfolio_return_delta_shock","count_of_stocks","bmark_return_delta_shock"
2013-12-31,2017-01-31,"monthly",37,1,0.0129025265004303,0.957067,0.0134813200125281,42,0.0216416693492525
2013-12-31,2017-01-31,"weekly",37,1,0.0310252966906204,0.957067,0.0324170582525784,42,0.0375686100439413
2013-12-31,2017-01-31,"daily",37,1,0.0333139572413449,0.957067,0.0348083856630151,42,0.0335025918415134
2013-11-29,2017-01-31,"monthly",38,1,0.0147860466765022,0.957067,0.0154493328852653,41,0.0231297679725792
2013-11-29,2017-01-31,"weekly",38,1,0.0306085872773862,0.957067,0.031981655701624,41,0.0373988354047206
2013-11-29,2017-01-31,"daily",38,1,0.0327499448098667,0.957067,0.0342190722382725,41,0.0336637922973241
2013-10-31,2017-01-31,"monthly",39,1,0.0144265760282598,0.957067,0.0150737367689617,41,0.022621168840703
2013-10-31,2017-01-31,"weekly",39,1,0.0306015815634816,0.957067,0.0319743357189012,41,0.0372523114862416
2013-10-31,2017-01-31,"daily",39,1,0.0326175490143502,0.957067,0.0340807373092482,41,0.0332964720791239
2013-09-30,2017-01-31,"monthly",40,1,0.0140779132946042,0.957067,0.0147094333987111,41,0.022806161890487
2013-09-30,2017-01-31,"weekly",40,1,0.0295543912126198,0.957067,0.0308801695310985,41,0.0365712261548459
2013-09-30,2017-01-31,"daily",40,1,0.0320491032974861,0.957067,0.033486791726688,41,0.0328567857326163
2013-08-30,2017-01-31,"monthly",41,1,0.012568676625267,0.957067,0.013132493989728,41,0.0212336911838331
2013-08-30,2017-01-31,"weekly",41,1,0.0269364918595502,0.957067,0.028144834018465,41,0.0343919260201751
2013-08-30,2017-01-31,"daily",41,1,0.0306964618268349,0.957067,0.0320734722091922,41,0.0313689103303057
2013-07-31,2017-01-31,"monthly",42,1,0.0138811753736845,0.957067,0.0145038700254888,41,0.0225198436570121
2013-07-31,2017-01-31,"weekly",42,1,0.0259181239518221,0.957067,0.027080783217708,41,0.0335639128347447
2013-07-31,2017-01-31,"daily",42,1,0.0303162975147896,0.957067,0.0316762541335033,41,0.0308221734951793
2013-06-28,2017-01-31,"monthly",43,1,0.0151625949105946,0.957067,0.0158427726696193,41,0.0220316173368798
2013-06-28,2017-01-31,"weekly",43,1,0.0249976595357846,0.957067,0.0261190277543627,41,0.0320601601423015
2013-06-28,2017-01-31,"daily",43,1,0.0297803102833687,0.957067,0.0311162230892599,41,0.0303041377639087
2013-05-31,2017-01-31,"monthly",44,1,0.0228330930678438,0.957067,0.0238573611542805,41,0.0290759202143184
2013-05-31,2017-01-31,"weekly",44,1,0.0241967068774706,0.957067,0.0252821452181202,41,0.0305926194626321
2013-05-31,2017-01-31,"daily",44,1,0.0283973576794175,0.957067,0.0296712327135065,41,0.0288546188800408
2013-04-30,2017-01-31,"monthly",45,1,0.0219971510820908,0.957067,0.0229839197068656,41,0.0273824954919525
2013-04-30,2017-01-31,"weekly",45,1,0.0256212265713685,0.957067,0.0267705673389309,41,0.0319997883342846
2013-04-30,2017-01-31,"daily",45,1,0.0285773063924062,0.957067,0.0298592537329217,41,0.0292824049475561
2013-03-29,2017-01-31,"monthly",46,1,0.0219746275236759,0.957067,0.0229603857657571,41,0.0273511467555324
2013-03-29,2017-01-31,"weekly",46,1,0.0258034433877408,0.957067,0.0269609582064169,41,0.03190752805019
2013-03-29,2017-01-31,"daily",46,1,0.0286688689301849,0.957067,0.0299549236680242,41,0.0293570229524051
2013-02-28,2017-01-31,"monthly",47,1,0.0215434349179437,0.957067,0.02250985032181,41,0.0270126413987765
